date,home_team,away_team,venue,weather_temp_c,weather_rain_mm,weather_wind_kmh,weather_humidity_pct,attendance,projected_attendance,venue_length_m,venue_width_m,venue_capacity
2015-08-14,Sydney,Collingwood,S.C.G.,12.4,0.0,14.2,67,,29760.0,155.0,136.0,48000.0
2015-08-15,Essendon,Adelaide,Docklands,10.5,0.1,8.3,86,,32860.0,159.5,128.8,53000.0
2015-08-15,Brisbane Lions,Carlton,Gabba,14.5,0.0,10.9,74,,26040.0,156.0,138.0,42000.0
2015-08-15,Geelong,Hawthorn,M.C.G.,10.5,0.1,8.3,86,,62014.88,160.0,141.0,100024.0
2015-08-15,Kangaroos,St Kilda,Bellerive Oval,6.5,0.0,15.7,78,,12400.0,175.0,135.0,20000.0
2015-08-15,Port Adelaide,Greater Western Sydney,Adelaide Oval,12.2,0.0,7.2,92,,33170.0,167.0,123.0,53500.0
2015-08-16,Western Bulldogs,Melbourne,Docklands,10.0,0.0,20.6,75,,32860.0,159.5,128.8,53000.0
2015-08-16,Fremantle,West Coast,Subiaco,16.2,0.1,13.4,79,,26660.0,175.0,122.0,43000.0
2015-08-16,Richmond,Gold Coast,M.C.G.,9.9,0.0,20.6,76,,62014.88,160.0,141.0,100024.0
2015-08-21,Hawthorn,Port Adelaide,Docklands,13.8,0.1,30.9,62,,32860.0,159.5,128.8,53000.0
2015-08-22,Adelaide,Brisbane Lions,Adelaide Oval,12.7,0.0,14.2,86,,33170.0,167.0,123.0,53500.0
2015-08-22,Collingwood,Richmond,M.C.G.,13.9,0.0,24.1,73,,62014.88,160.0,141.0,100024.0
2015-08-22,Gold Coast,Essendon,Carrara,18.0,6.5,10.8,91,,16740.0,159.0,134.0,27000.0
2015-08-22,St Kilda,Geelong,Docklands,13.7,0.0,24.1,72,,32860.0,159.5,128.8,53000.0
2015-08-22,Greater Western Sydney,Sydney,Sydney Showground,17.7,1.6,15.9,64,,14880.0,164.0,128.0,24000.0
2015-08-23,Carlton,Melbourne,M.C.G.,10.5,0.0,14.4,84,,62014.88,160.0,141.0,100024.0
2015-08-23,West Coast,Western Bulldogs,Subiaco,12.4,0.0,18.9,73,,26660.0,175.0,122.0,43000.0
2015-08-23,Kangaroos,Fremantle,Docklands,10.4,0.0,14.4,84,,32860.0,159.5,128.8,53000.0
2015-08-28,Geelong,Collingwood,M.C.G.,9.9,1.4,20.1,80,,62014.88,160.0,141.0,100024.0
2015-08-29,Greater Western Sydney,Carlton,Sydney Showground,13.5,0.0,11.8,70,,14880.0,164.0,128.0,24000.0
2015-08-29,Essendon,Richmond,M.C.G.,8.3,1.0,24.3,77,,62014.88,160.0,141.0,100024.0
2015-08-29,Kangaroos,Western Bulldogs,Docklands,8.2,1.0,24.3,76,,32860.0,159.5,128.8,53000.0
2015-08-29,Hawthorn,Brisbane Lions,York Park,5.9,3.2,27.4,77,,13020.0,175.0,145.0,21000.0
2015-08-29,Gold Coast,Port Adelaide,Carrara,17.7,6.4,10.6,73,,16740.0,159.0,134.0,27000.0
2015-08-30,Adelaide,West Coast,Adelaide Oval,10.5,0.0,15.0,65,,33170.0,167.0,123.0,53500.0
2015-08-30,Fremantle,Melbourne,Subiaco,14.3,0.9,19.9,73,,26660.0,175.0,122.0,43000.0
2015-08-30,St Kilda,Sydney,Docklands,9.2,0.1,17.7,80,,32860.0,159.5,128.8,53000.0
2015-09-04,Richmond,Kangaroos,Docklands,9.6,0.0,14.5,71,,32860.0,159.5,128.8,53000.0
2015-09-05,Geelong,Adelaide,Kardinia Park,10.2,0.1,10.7,84,,24800.0,170.0,115.0,40000.0
2015-09-05,Hawthorn,Carlton,M.C.G.,9.6,0.1,10.5,84,,62014.88,160.0,141.0,100024.0
2015-09-05,Brisbane Lions,Western Bulldogs,Gabba,16.4,0.9,11.4,80,,26040.0,156.0,138.0,42000.0
2015-09-05,Port Adelaide,Fremantle,Adelaide Oval,11.9,0.0,14.8,72,,33170.0,167.0,123.0,53500.0
2015-09-05,West Coast,St Kilda,Subiaco,14.8,0.6,28.2,73,,26660.0,175.0,122.0,43000.0
2015-09-05,Sydney,Gold Coast,S.C.G.,14.0,0.7,18.4,78,,29760.0,155.0,136.0,48000.0
2015-09-06,Collingwood,Essendon,M.C.G.,10.1,2.2,29.6,79,,62014.88,160.0,141.0,100024.0
2015-09-06,Melbourne,Greater Western Sydney,Docklands,10.1,2.2,29.6,79,,32860.0,159.5,128.8,53000.0
2015-09-11,West Coast,Hawthorn,Subiaco,16.5,1.1,37.2,68,,26660.0,175.0,122.0,43000.0
2015-09-12,Western Bulldogs,Adelaide,M.C.G.,15.2,0.6,22.8,67,,62014.88,160.0,141.0,100024.0
2015-09-12,Fremantle,Sydney,Subiaco,13.3,14.4,35.9,76,,26660.0,175.0,122.0,43000.0
2015-09-13,Richmond,Kangaroos,M.C.G.,17.3,0.0,19.6,62,,62014.88,160.0,141.0,100024.0
2015-09-18,Hawthorn,Adelaide,M.C.G.,11.4,0.3,15.3,81,,62014.88,160.0,141.0,100024.0
2015-09-19,Sydney,Kangaroos,Stadium Australia,15.0,3.5,14.9,77,,51770.0,170.0,145.0,83500.0
2015-09-25,Fremantle,Hawthorn,Subiaco,16.3,0.0,23.1,78,,26660.0,175.0,122.0,43000.0
2015-09-26,West Coast,Kangaroos,Subiaco,16.1,0.0,26.9,71,,26660.0,175.0,122.0,43000.0
2015-10-03,West Coast,Hawthorn,M.C.G.,21.3,0.0,27.8,43,,62014.88,160.0,141.0,100024.0
2016-03-24,Richmond,Carlton,M.C.G.,18.0,0.0,13.0,81,,62014.88,160.0,141.0,100024.0
2016-03-26,Kangaroos,Adelaide,Docklands,16.3,0.5,12.8,76,,32860.0,159.5,128.8,53000.0
2016-03-26,Sydney,Collingwood,S.C.G.,21.3,0.4,17.4,75,,29760.0,155.0,136.0,48000.0
2016-03-26,Gold Coast,Essendon,Carrara,24.0,1.5,15.1,74,,16740.0,159.0,134.0,27000.0
2016-03-26,Melbourne,Greater Western Sydney,M.C.G.,16.3,0.5,12.8,77,,62014.88,160.0,141.0,100024.0
2016-03-27,Western Bulldogs,Fremantle,Docklands,15.6,0.8,18.7,65,,32860.0,159.5,128.8,53000.0
2016-03-27,Port Adelaide,St Kilda,Adelaide Oval,16.8,0.0,24.4,69,,33170.0,167.0,123.0,53500.0
2016-03-27,West Coast,Brisbane Lions,Subiaco,20.4,0.9,25.5,71,,26660.0,175.0,122.0,43000.0
2016-03-28,Geelong,Hawthorn,M.C.G.,15.0,0.0,19.1,62,,62014.88,160.0,141.0,100024.0
2016-04-01,Collingwood,Richmond,M.C.G.,19.3,0.0,26.5,55,,62014.88,160.0,141.0,100024.0
2016-04-02,Adelaide,Port Adelaide,Adelaide Oval,18.3,0.0,22.5,66,,33170.0,167.0,123.0,53500.0
2016-04-02,Essendon,Melbourne,M.C.G.,17.6,0.0,23.5,52,,62014.88,160.0,141.0,100024.0
2016-04-02,St Kilda,Western Bulldogs,Docklands,17.6,0.0,23.5,51,,32860.0,159.5,128.8,53000.0
2016-04-02,Fremantle,Gold Coast,Subiaco,20.8,0.0,18.1,73,,26660.0,175.0,122.0,43000.0
2016-04-02,Brisbane Lions,Kangaroos,Gabba,23.9,0.0,13.8,77,,26040.0,156.0,138.0,42000.0
2016-04-03,Carlton,Sydney,Docklands,15.0,0.0,17.7,64,,32860.0,159.5,128.8,53000.0
2016-04-03,Greater Western Sydney,Geelong,Manuka Oval,14.6,0.0,18.0,79,,9300.0,170.0,130.0,15000.0
2016-04-03,Hawthorn,West Coast,M.C.G.,15.1,0.0,17.7,65,,62014.88,160.0,141.0,100024.0
2016-04-08,Port Adelaide,Essendon,Adelaide Oval,15.9,0.0,8.9,71,,33170.0,167.0,123.0,53500.0
2016-04-09,Richmond,Adelaide,Docklands,15.6,0.0,11.7,68,,32860.0,159.5,128.8,53000.0
2016-04-09,Gold Coast,Carlton,Carrara,24.1,0.0,12.0,74,,16740.0,159.0,134.0,27000.0
2016-04-09,St Kilda,Collingwood,M.C.G.,15.4,0.0,11.7,70,,62014.88,160.0,141.0,100024.0
2016-04-09,West Coast,Fremantle,Subiaco,20.2,1.4,20.0,71,,26660.0,175.0,122.0,43000.0
2016-04-09,Sydney,Greater Western Sydney,S.C.G.,19.8,0.5,13.2,76,,29760.0,155.0,136.0,48000.0
2016-04-10,Western Bulldogs,Hawthorn,Docklands,16.9,0.0,19.9,64,,32860.0,159.5,128.8,53000.0
2016-04-10,Geelong,Brisbane Lions,Kardinia Park,16.9,0.0,28.4,69,,24800.0,170.0,115.0,40000.0
2016-04-10,Kangaroos,Melbourne,Bellerive Oval,15.3,0.1,27.5,64,,12400.0,175.0,135.0,20000.0
2016-04-15,West Coast,Richmond,Subiaco,20.1,0.0,20.6,68,,26660.0,175.0,122.0,43000.0
2016-04-16,Adelaide,Sydney,Adelaide Oval,16.7,0.0,27.6,79,,33170.0,167.0,123.0,53500.0
2016-04-16,Carlton,Western Bulldogs,Docklands,15.7,0.2,22.4,79,,32860.0,159.5,128.8,53000.0
2016-04-16,Essendon,Geelong,M.C.G.,15.8,0.2,22.4,79,,62014.88,160.0,141.0,100024.0
2016-04-16,Hawthorn,St Kilda,York Park,14.4,0.1,10.5,75,,13020.0,175.0,145.0,21000.0
2016-04-16,Brisbane Lions,Gold Coast,Gabba,20.5,0.3,12.6,75,,26040.0,156.0,138.0,42000.0
2016-04-17,Collingwood,Melbourne,M.C.G.,15.0,0.0,17.1,60,,62014.88,160.0,141.0,100024.0
2016-04-17,Kangaroos,Fremantle,Docklands,14.9,0.0,17.1,60,,32860.0,159.5,128.8,53000.0
2016-04-17,Greater Western Sydney,Port Adelaide,Manuka Oval,13.4,0.3,13.8,86,,9300.0,170.0,130.0,15000.0
2016-04-22,Hawthorn,Adelaide,M.C.G.,14.3,2.0,22.4,74,,62014.88,160.0,141.0,100024.0
2016-04-23,Western Bulldogs,Brisbane Lions,Docklands,15.0,0.0,17.3,70,,32860.0,159.5,128.8,53000.0
2016-04-23,Port Adelaide,Geelong,Adelaide Oval,14.3,0.0,19.1,63,,33170.0,167.0,123.0,53500.0
2016-04-23,Gold Coast,Kangaroos,Carrara,21.9,0.0,24.7,69,,16740.0,159.0,134.0,27000.0
2016-04-23,Sydney,West Coast,S.C.G.,17.5,6.3,25.8,77,,29760.0,155.0,136.0,48000.0
2016-04-24,Fremantle,Carlton,Subiaco,20.6,0.5,15.3,73,,26660.0,175.0,122.0,43000.0
2016-04-24,Melbourne,Richmond,M.C.G.,14.4,0.0,10.0,82,,62014.88,160.0,141.0,100024.0
2016-04-24,St Kilda,Greater Western Sydney,Docklands,14.3,0.0,10.0,81,,32860.0,159.5,128.8,53000.0
2016-04-25,Collingwood,Essendon,M.C.G.,15.5,0.0,17.7,68,,62014.88,160.0,141.0,100024.0
2016-04-29,Kangaroos,Western Bulldogs,Docklands,18.2,8.3,22.4,72,,32860.0,159.5,128.8,53000.0
2016-04-30,Adelaide,Fremantle,Adelaide Oval,18.7,0.7,42.2,65,,33170.0,167.0,123.0,53500.0
2016-04-30,Geelong,Gold Coast,Kardinia Park,19.1,0.0,21.7,74,,24800.0,170.0,115.0,40000.0
2016-04-30,Greater Western Sydney,Hawthorn,Sydney Showground,20.4,0.9,11.3,77,,14880.0,164.0,128.0,24000.0
2016-04-30,Melbourne,St Kilda,Docklands,19.1,0.0,25.6,78,,32860.0,159.5,128.8,53000.0
2016-04-30,Richmond,Port Adelaide,M.C.G.,19.1,0.0,25.6,80,,62014.88,160.0,141.0,100024.0
2016-05-01,Carlton,Essendon,M.C.G.,15.0,8.3,28.7,68,,62014.88,160.0,141.0,100024.0
2016-05-01,West Coast,Collingwood,Subiaco,14.7,0.0,13.2,72,,26660.0,175.0,122.0,43000.0
2016-05-01,Brisbane Lions,Sydney,Gabba,22.8,0.6,6.0,89,,26040.0,156.0,138.0,42000.0
2016-05-06,Richmond,Hawthorn,M.C.G.,17.5,0.0,25.3,63,,62014.88,160.0,141.0,100024.0
2016-05-07,Western Bulldogs,Adelaide,Docklands,18.1,0.0,23.7,60,,32860.0,159.5,128.8,53000.0
2016-05-07,Collingwood,Carlton,M.C.G.,18.1,0.0,23.7,61,,62014.88,160.0,141.0,100024.0
2016-05-07,Sydney,Essendon,S.C.G.,17.7,0.0,11.3,85,,29760.0,155.0,136.0,48000.0
2016-05-07,Fremantle,Greater Western Sydney,Subiaco,14.5,9.2,35.7,80,,26660.0,175.0,122.0,43000.0
2016-05-07,Geelong,West Coast,Kardinia Park,17.7,0.0,14.7,68,,24800.0,170.0,115.0,40000.0
2016-05-07,Gold Coast,Melbourne,Carrara,21.2,0.0,11.6,77,,16740.0,159.0,134.0,27000.0
2016-05-08,St Kilda,Kangaroos,Docklands,16.9,4.9,21.5,78,,32860.0,159.5,128.8,53000.0
2016-05-08,Port Adelaide,Brisbane Lions,Adelaide Oval,17.3,5.3,28.8,84,,33170.0,167.0,123.0,53500.0
2016-05-13,Adelaide,Geelong,Adelaide Oval,15.3,0.0,18.4,77,,33170.0,167.0,123.0,53500.0
2016-05-14,Brisbane Lions,Collingwood,Gabba,19.3,0.0,9.8,74,,26040.0,156.0,138.0,42000.0
2016-05-14,Essendon,Kangaroos,Docklands,16.5,0.0,27.1,67,,32860.0,159.5,128.8,53000.0
2016-05-14,Hawthorn,Fremantle,York Park,14.7,0.5,30.8,84,,13020.0,175.0,145.0,21000.0
2016-05-14,Richmond,Sydney,M.C.G.,16.5,0.0,27.1,69,,62014.88,160.0,141.0,100024.0
2016-05-14,Greater Western Sydney,Gold Coast,Sydney Showground,16.4,0.0,10.8,66,,14880.0,164.0,128.0,24000.0
2016-05-15,Carlton,Port Adelaide,Docklands,15.8,0.2,22.7,60,,32860.0,159.5,128.8,53000.0
2016-05-15,Melbourne,Western Bulldogs,M.C.G.,15.8,0.2,22.7,63,,62014.88,160.0,141.0,100024.0
2016-05-15,West Coast,St Kilda,Subiaco,15.8,0.4,27.2,78,,26660.0,175.0,122.0,43000.0
2016-05-20,Hawthorn,Sydney,M.C.G.,13.3,0.0,14.9,74,,62014.88,160.0,141.0,100024.0
2016-05-21,Gold Coast,Adelaide,Carrara,20.7,0.0,15.9,74,,16740.0,159.0,134.0,27000.0
2016-05-21,Kangaroos,Carlton,Docklands,12.7,0.0,16.3,78,,32860.0,159.5,128.8,53000.0
2016-05-21,Collingwood,Geelong,M.C.G.,12.6,0.0,16.3,79,,62014.88,160.0,141.0,100024.0
2016-05-21,Fremantle,Richmond,Subiaco,15.0,25.0,54.2,73,,26660.0,175.0,122.0,43000.0
2016-05-21,Port Adelaide,West Coast,Adelaide Oval,17.6,0.0,28.1,58,,33170.0,167.0,123.0,53500.0
2016-05-22,St Kilda,Essendon,Docklands,16.2,0.0,30.9,66,,32860.0,159.5,128.8,53000.0
2016-05-22,Greater Western Sydney,Western Bulldogs,Sydney Showground,17.8,0.0,10.2,80,,14880.0,164.0,128.0,24000.0
2016-05-22,Melbourne,Brisbane Lions,M.C.G.,16.3,0.0,30.9,66,,62014.88,160.0,141.0,100024.0
2016-05-27,Sydney,Kangaroos,S.C.G.,13.9,0.0,29.0,53,,29760.0,155.0,136.0,48000.0
2016-05-28,Adelaide,Greater Western Sydney,Adelaide Oval,12.5,0.2,25.5,77,,33170.0,167.0,123.0,53500.0
2016-05-28,Essendon,Richmond,M.C.G.,9.8,0.9,22.1,80,,62014.88,160.0,141.0,100024.0
2016-05-28,St Kilda,Fremantle,Docklands,9.8,0.9,22.1,79,,32860.0,159.5,128.8,53000.0
2016-05-28,Brisbane Lions,Hawthorn,Gabba,17.5,0.0,20.2,41,,26040.0,156.0,138.0,42000.0
2016-05-28,Melbourne,Port Adelaide,Traeger Park,15.5,0.2,15.5,53,,6200.0,175.0,145.0,10000.0
2016-05-29,Carlton,Geelong,Docklands,10.1,0.0,15.1,69,,32860.0,159.5,128.8,53000.0
2016-05-29,Collingwood,Western Bulldogs,M.C.G.,10.3,0.0,15.1,70,,62014.88,160.0,141.0,100024.0
2016-05-29,West Coast,Gold Coast,Subiaco,13.4,0.0,14.3,77,,26660.0,175.0,122.0,43000.0
2016-06-03,Kangaroos,Richmond,Bellerive Oval,5.3,0.0,9.5,89,,12400.0,175.0,135.0,20000.0
2016-06-04,Carlton,Brisbane Lions,Docklands,12.0,4.3,7.3,93,,32860.0,159.5,128.8,53000.0
2016-06-04,Fremantle,Essendon,Subiaco,14.7,3.3,24.2,77,,26660.0,175.0,122.0,43000.0
2016-06-04,Geelong,Greater Western Sydney,Kardinia Park,13.5,1.7,14.5,91,,24800.0,170.0,115.0,40000.0
2016-06-04,Hawthorn,Melbourne,M.C.G.,12.1,4.3,7.3,93,,62014.88,160.0,141.0,100024.0
2016-06-04,Gold Coast,Sydney,Carrara,19.2,102.6,34.1,92,,16740.0,159.0,134.0,27000.0
2016-06-05,Adelaide,St Kilda,Adelaide Oval,12.0,1.9,32.7,83,,33170.0,167.0,123.0,53500.0
2016-06-05,Collingwood,Port Adelaide,M.C.G.,13.1,3.3,12.3,91,,62014.88,160.0,141.0,100024.0
2016-06-05,Western Bulldogs,West Coast,Docklands,12.9,3.3,12.3,91,,32860.0,159.5,128.8,53000.0
2016-06-10,Essendon,Hawthorn,Docklands,11.5,5.5,22.8,75,,32860.0,159.5,128.8,53000.0
2016-06-11,West Coast,Adelaide,Subiaco,14.8,0.1,26.3,68,,26660.0,175.0,122.0,43000.0
2016-06-11,Port Adelaide,Western Bulldogs,Adelaide Oval,11.5,0.0,19.4,78,,33170.0,167.0,123.0,53500.0
2016-06-11,Brisbane Lions,Fremantle,Gabba,15.7,0.0,10.1,72,,26040.0,156.0,138.0,42000.0
2016-06-11,Geelong,Kangaroos,Docklands,9.2,1.3,21.9,73,,32860.0,159.5,128.8,53000.0
2016-06-12,St Kilda,Carlton,Docklands,9.1,0.0,11.5,68,,32860.0,159.5,128.8,53000.0
2016-06-12,Richmond,Gold Coast,M.C.G.,9.2,0.0,11.5,69,,62014.88,160.0,141.0,100024.0
2016-06-12,Greater Western Sydney,Sydney,Sydney Showground,12.0,0.0,13.5,68,,14880.0,164.0,128.0,24000.0
2016-06-13,Melbourne,Collingwood,M.C.G.,8.4,0.0,24.5,76,,62014.88,160.0,141.0,100024.0
2016-06-17,Kangaroos,Hawthorn,Docklands,12.7,7.6,21.1,91,,32860.0,159.5,128.8,53000.0
2016-06-18,Western Bulldogs,Geelong,Docklands,10.8,7.3,15.5,83,,32860.0,159.5,128.8,53000.0
2016-06-18,Fremantle,Port Adelaide,Subiaco,12.8,0.0,23.4,73,,26660.0,175.0,122.0,43000.0
2016-06-18,Brisbane Lions,West Coast,Gabba,17.9,0.0,7.6,86,,26040.0,156.0,138.0,42000.0
2016-06-19,Essendon,Greater Western Sydney,Docklands,9.9,0.0,17.0,84,,32860.0,159.5,128.8,53000.0
2016-06-19,Sydney,Melbourne,S.C.G.,16.5,29.8,25.0,87,,29760.0,155.0,136.0,48000.0
2016-06-23,Adelaide,Kangaroos,Adelaide Oval,10.8,11.6,36.6,86,,33170.0,167.0,123.0,53500.0
2016-06-24,Collingwood,Fremantle,M.C.G.,7.0,2.1,28.4,79,,62014.88,160.0,141.0,100024.0
2016-06-25,Greater Western Sydney,Carlton,Sydney Showground,9.2,0.0,23.0,53,,14880.0,164.0,128.0,24000.0
2016-06-25,St Kilda,Geelong,Docklands,7.3,0.3,17.4,77,,32860.0,159.5,128.8,53000.0
2016-06-25,Richmond,Brisbane Lions,M.C.G.,7.4,0.3,17.4,78,,62014.88,160.0,141.0,100024.0
2016-06-26,Hawthorn,Gold Coast,York Park,6.8,0.0,14.8,92,,13020.0,175.0,145.0,21000.0
2016-06-30,West Coast,Essendon,Subiaco,12.5,0.0,11.5,74,,26660.0,175.0,122.0,43000.0
2016-07-01,Port Adelaide,Richmond,Adelaide Oval,12.0,0.4,25.0,75,,33170.0,167.0,123.0,53500.0
2016-07-02,Carlton,Collingwood,M.C.G.,11.6,0.0,18.0,76,,62014.88,160.0,141.0,100024.0
2016-07-02,Sydney,Western Bulldogs,S.C.G.,12.0,0.0,17.3,65,,29760.0,155.0,136.0,48000.0
2016-07-02,Gold Coast,St Kilda,Carrara,15.0,0.0,12.9,59,,16740.0,159.0,134.0,27000.0
2016-07-03,Melbourne,Adelaide,M.C.G.,11.6,0.0,21.0,79,,62014.88,160.0,141.0,100024.0
2016-07-07,Port Adelaide,Hawthorn,Adelaide Oval,10.2,0.0,12.7,84,,33170.0,167.0,123.0,53500.0
2016-07-08,Geelong,Sydney,Kardinia Park,10.2,0.1,15.2,89,,24800.0,170.0,115.0,40000.0
2016-07-09,Greater Western Sydney,Collingwood,Sydney Showground,13.4,0.0,11.2,81,,14880.0,164.0,128.0,24000.0
2016-07-09,Western Bulldogs,Richmond,Docklands,8.9,0.0,7.2,88,,32860.0,159.5,128.8,53000.0
2016-07-09,Melbourne,Fremantle,Marrara Oval,25.3,0.0,11.3,53,,8680.0,177.0,145.0,14000.0
2016-07-09,Gold Coast,Brisbane Lions,Carrara,16.2,0.0,12.0,73,,16740.0,159.0,134.0,27000.0
2016-07-10,Carlton,Adelaide,M.C.G.,10.7,5.6,33.2,84,,62014.88,160.0,141.0,100024.0
2016-07-10,Essendon,St Kilda,Docklands,10.5,5.6,33.2,84,,32860.0,159.5,128.8,53000.0
2016-07-10,West Coast,Kangaroos,Subiaco,11.9,6.2,32.4,82,,26660.0,175.0,122.0,43000.0
2016-07-14,Sydney,Hawthorn,S.C.G.,10.0,0.0,17.0,58,,29760.0,155.0,136.0,48000.0
2016-07-15,Fremantle,Geelong,Subiaco,16.4,0.0,28.4,64,,26660.0,175.0,122.0,43000.0
2016-07-16,Adelaide,Collingwood,Adelaide Oval,8.4,0.0,19.0,77,,33170.0,167.0,123.0,53500.0
2016-07-16,Richmond,Essendon,M.C.G.,9.1,0.0,8.2,81,,62014.88,160.0,141.0,100024.0
2016-07-16,Western Bulldogs,Gold Coast,Cazaly's Stadium,20.7,4.0,9.7,87,,8060.0,164.0,137.0,13000.0
2016-07-16,Kangaroos,Port Adelaide,Docklands,8.9,0.0,8.2,81,,32860.0,159.5,128.8,53000.0
2016-07-17,Carlton,West Coast,M.C.G.,9.2,0.0,30.7,81,,62014.88,160.0,141.0,100024.0
2016-07-17,St Kilda,Melbourne,Docklands,9.1,0.0,30.7,80,,32860.0,159.5,128.8,53000.0
2016-07-17,Brisbane Lions,Greater Western Sydney,Gabba,17.6,0.1,17.1,83,,26040.0,156.0,138.0,42000.0
2016-07-22,Collingwood,Kangaroos,Docklands,14.3,9.0,34.6,80,,32860.0,159.5,128.8,53000.0
2016-07-23,Geelong,Adelaide,Kardinia Park,8.2,3.7,36.1,72,,24800.0,170.0,115.0,40000.0
2016-07-23,Sydney,Carlton,S.C.G.,15.2,0.2,27.6,52,,29760.0,155.0,136.0,48000.0
2016-07-23,Western Bulldogs,St Kilda,Docklands,8.3,2.0,29.5,69,,32860.0,159.5,128.8,53000.0
2016-07-23,Gold Coast,Fremantle,Carrara,21.3,0.0,21.2,64,,16740.0,159.0,134.0,27000.0
2016-07-23,West Coast,Melbourne,Subiaco,11.6,0.3,26.7,75,,26660.0,175.0,122.0,43000.0
2016-07-24,Essendon,Brisbane Lions,Docklands,7.4,0.6,31.0,76,,32860.0,159.5,128.8,53000.0
2016-07-24,Hawthorn,Richmond,M.C.G.,7.4,0.6,31.0,76,,62014.88,160.0,141.0,100024.0
2016-07-24,Port Adelaide,Greater Western Sydney,Adelaide Oval,9.3,11.2,48.7,84,,33170.0,167.0,123.0,53500.0
2016-07-29,Geelong,Western Bulldogs,Kardinia Park,11.8,0.4,23.0,82,,24800.0,170.0,115.0,40000.0
2016-07-30,Hawthorn,Carlton,York Park,5.9,1.3,24.8,86,,13020.0,175.0,145.0,21000.0
2016-07-30,Collingwood,West Coast,M.C.G.,11.1,0.0,33.5,83,,62014.88,160.0,141.0,100024.0
2016-07-30,Kangaroos,St Kilda,Docklands,11.1,0.0,33.5,82,,32860.0,159.5,128.8,53000.0
2016-07-30,Brisbane Lions,Port Adelaide,Gabba,14.9,0.0,8.7,64,,26040.0,156.0,138.0,42000.0
2016-07-30,Greater Western Sydney,Richmond,Manuka Oval,5.8,0.0,13.5,85,,9300.0,170.0,130.0,15000.0
2016-07-31,Adelaide,Essendon,Adelaide Oval,12.5,0.1,24.8,87,,33170.0,167.0,123.0,53500.0
2016-07-31,Fremantle,Sydney,Subiaco,12.8,1.1,41.2,67,,26660.0,175.0,122.0,43000.0
2016-07-31,Melbourne,Gold Coast,M.C.G.,11.9,4.8,31.0,74,,62014.88,160.0,141.0,100024.0
2016-08-05,Richmond,Collingwood,M.C.G.,7.6,0.0,8.6,83,,62014.88,160.0,141.0,100024.0
2016-08-06,Adelaide,Brisbane Lions,Adelaide Oval,10.5,0.0,14.3,72,,33170.0,167.0,123.0,53500.0
2016-08-06,Western Bulldogs,Kangaroos,Docklands,9.2,0.0,6.2,78,,32860.0,159.5,128.8,53000.0
2016-08-06,Melbourne,Hawthorn,M.C.G.,9.2,0.0,6.2,78,,62014.88,160.0,141.0,100024.0
2016-08-06,Sydney,Port Adelaide,S.C.G.,12.8,0.3,9.8,78,,29760.0,155.0,136.0,48000.0
2016-08-06,Gold Coast,Greater Western Sydney,Carrara,15.7,0.1,17.1,77,,16740.0,159.0,134.0,27000.0
2016-08-07,Carlton,St Kilda,M.C.G.,9.2,0.0,8.2,76,,62014.88,160.0,141.0,100024.0
2016-08-07,Geelong,Essendon,Docklands,9.1,0.0,8.2,76,,32860.0,159.5,128.8,53000.0
2016-08-07,Fremantle,West Coast,Subiaco,13.6,7.2,39.8,64,,26660.0,175.0,122.0,43000.0
2016-08-12,Western Bulldogs,Collingwood,Docklands,9.9,1.0,29.0,73,,32860.0,159.5,128.8,53000.0
2016-08-13,Brisbane Lions,Carlton,Gabba,16.3,0.0,8.0,72,,26040.0,156.0,138.0,42000.0
2016-08-13,Hawthorn,Kangaroos,M.C.G.,10.5,0.7,18.4,76,,62014.88,160.0,141.0,100024.0
2016-08-13,Port Adelaide,Melbourne,Adelaide Oval,10.9,0.0,12.7,86,,33170.0,167.0,123.0,53500.0
2016-08-13,St Kilda,Sydney,Docklands,10.5,0.7,18.4,76,,32860.0,159.5,128.8,53000.0
2016-08-13,Greater Western Sydney,West Coast,Sydney Showground,12.7,0.0,12.1,59,,14880.0,164.0,128.0,24000.0
2016-08-14,Fremantle,Adelaide,Subiaco,12.5,0.0,13.7,76,,26660.0,175.0,122.0,43000.0
2016-08-14,Essendon,Gold Coast,Docklands,11.6,0.0,13.3,73,,32860.0,159.5,128.8,53000.0
2016-08-14,Richmond,Geelong,M.C.G.,11.7,0.0,13.3,74,,62014.88,160.0,141.0,100024.0
2016-08-19,West Coast,Hawthorn,Subiaco,11.6,0.1,17.4,75,,26660.0,175.0,122.0,43000.0
2016-08-20,Port Adelaide,Adelaide,Adelaide Oval,10.8,0.0,30.1,79,,33170.0,167.0,123.0,53500.0
2016-08-20,Collingwood,Gold Coast,Docklands,9.0,1.8,25.0,70,,32860.0,159.5,128.8,53000.0
2016-08-20,Greater Western Sydney,Fremantle,Sydney Showground,13.6,0.4,22.2,55,,14880.0,164.0,128.0,24000.0
2016-08-20,Kangaroos,Sydney,Bellerive Oval,7.8,0.0,21.3,77,,12400.0,175.0,135.0,20000.0
2016-08-20,Richmond,St Kilda,M.C.G.,9.0,1.8,25.0,71,,62014.88,160.0,141.0,100024.0
2016-08-21,Carlton,Melbourne,M.C.G.,10.5,6.5,19.8,84,,62014.88,160.0,141.0,100024.0
2016-08-21,Essendon,Western Bulldogs,Docklands,10.5,6.5,19.8,83,,32860.0,159.5,128.8,53000.0
